"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2008","522",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2009","536",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2010","546",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2011","566",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2012","587",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2013","612",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2014","411",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2015","428",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2016","453",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2017","480",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2018","511",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2019","536",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2020","560",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2005","659",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2006","666",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2007","670",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2008","670",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2009","665",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2010","664",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2011","665",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2012","670",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2013","666",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2014","668",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2015","669",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2016","669",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2017","676",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2018","682",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2019","686",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","442","LUX","Luxembourg","2020","686",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2005","527",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2006","538",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2007","551",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2008","561",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2009","568",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2010","581",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2011","594",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2012","594",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2013","601",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2014","612",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2015","618",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2016","621",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2017","623",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2018","619",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2019","608",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","470","MLT","Malta","2020","598",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2005","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2006","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2007","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2008","682",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2009","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2010","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2011","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2012","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2013","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2014","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2015","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2016","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2017","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2018","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2019","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","492","MCO","Monaco","2020","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2005","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2006","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2007","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2008","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2009","288",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2010","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2011","278",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2012","284",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2013","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2014","278",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2015","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2016","294",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2017","307",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2018","328",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2019","346",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","499","MNE","Montenegro","2020","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2005","435",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2006","442",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2007","451",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2008","459",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2009","461",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2010","466",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2011","471",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2012","472",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2013","472",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2014","473",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2015","478",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2016","483",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2017","489",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2018","495",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2019","500",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","528","NLD","Netherlands","2020","504",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2005","124",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2006","119",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2007","122",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2008","129",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2009","138",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2010","151",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2011","152",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2012","146",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2013","168",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2014","180",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2015","185",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2016","191",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2017","194",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2018","200",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2019","205",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","807","MKD","North Macedonia","2020","207",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2005","439",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2006","447",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2007","458",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2008","461",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2009","465",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2010","472",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2011","480",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2012","487",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2013","492",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2014","497",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2015","503",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2016","509",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2017","515",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2018","518",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2019","524",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","578","NOR","Norway","2020","546",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2005","323",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2006","351",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2007","383",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2008","422",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2009","429",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2010","448",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2011","470",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2012","486",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2013","504",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2014","520",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2015","539",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2016","564",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2017","586",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2018","610",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2019","635",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","616","POL","Poland","2020","655",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2005","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2006","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2007","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2008","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2009","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2010","444",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2011","446",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2012","405",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2013","414",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2014","452",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2015","456",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2016","470",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2017","491",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2018","514",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2019","530",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","620","PRT","Portugal","2020","541",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2005","81",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2006","89",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2007","95",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2008","103",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2009","108",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2010","113",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2011","120",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2012","128",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2013","137",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2014","144",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2015","149",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2016","154",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2017","166",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2018","174",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2019","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","498","MDA","Republic of Moldova","2020","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2005","158",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2006","152",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2007","170",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2008","196",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2009","208",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2010","213",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2011","215",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2012","224",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2013","235",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2014","246",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2015","260",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2016","278",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2017","306",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2018","331",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2019","356",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","642","ROU","Romania","2020","378",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2005","178",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2006","188",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2007","207",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2008","226",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2009","232",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2010","240",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2011","255",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2012","271",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2013","289",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2014","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2015","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2016","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2017","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2018","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2019","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","643","RUS","Russian Federation","2020","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2005","199",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2006","204",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2007","200",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2008","202",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2009","224",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2010","215",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2011","232",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2012","240",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2013","247",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2014","252",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2015","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2016","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2017","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2018","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2019","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","688","SRB","Serbia","2020","314",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2005","242",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2006","247",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2007","266",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2008","286",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2009","293",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2010","307",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2011","324",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2012","337",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2013","347",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2014","360",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2015","375",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","703","SVK","Slovakia","2016","391",
